date,adjpoll_clinton,adjpoll_trump,Music_LeftTroll,Music_RightTroll,Movies_LeftTroll,Movies_RightTroll,Sport_LeftTroll,Sport_RightTroll,Trump_LeftTroll,Trump_RightTroll,Hillary_LeftTroll,Hillary_RightTroll,Hacking_LeftTroll,Hacking_RightTroll,Sanders_LeftTroll,Sanders_RightTroll,Obama_LeftTroll,Obama_RightTroll,Election_LeftTroll,Election_RightTroll,Voter_LeftTroll,Voter_RightTroll,Healthcare_LeftTroll,Healthcare_RightTroll,Gouvernment_LeftTroll,Gouvernment_RightTroll,Religion_LeftTroll,Religion_RightTroll,Conservative_LeftTroll,Conservative_RightTroll,Liberal_LeftTroll,Liberal_RightTroll,Gun_LeftTroll,Gun_RightTroll,Terrorism_LeftTroll,Terrorism_RightTroll,Fear_LeftTroll,Fear_RightTroll,BlackLivesMatter_LeftTroll,BlackLivesMatter_RightTroll,MeToo_LeftTroll,MeToo_RightTroll,FakeNews_LeftTroll,FakeNews_RightTroll,News_LeftTroll,News_RightTroll,Scandal_LeftTroll,Scandal_RightTroll,Economy_LeftTroll,Economy_RightTroll
2016-10-17,44.374224696712034,41.85156023242642,138.0,9.0,33.0,8.0,18.0,6.0,79.0,132.0,29.0,169.0,12.0,77.0,4.0,13.0,9.0,15.0,100.0,104.0,38.0,40.0,8.0,9.0,12.0,13.0,8.0,20.0,12.0,37.0,45.0,34.0,6.0,10.0,39.0,23.0,25.0,18.0,166.0,21.0,28.0,13.0,16.0,56.0,32.0,47.0,17.0,13.0,12.0,11.0
2016-10-18,44.39709677154196,41.87546642290261,143.0,10.0,40.0,9.0,16.0,3.0,91.0,170.0,36.0,182.0,22.0,62.0,0.0,8.0,19.0,28.0,75.0,149.0,45.0,74.0,7.0,5.0,6.0,15.0,6.0,18.0,14.0,31.0,15.0,41.0,4.0,13.0,33.0,30.0,17.0,16.0,176.0,23.0,54.0,12.0,21.0,49.0,38.0,45.0,12.0,9.0,16.0,13.0
2016-10-19,44.06041212018142,41.94783490079377,132.0,7.0,47.0,2.0,12.0,3.0,87.0,122.0,30.0,164.0,11.0,57.0,2.0,6.0,17.0,26.0,62.0,173.0,19.0,56.0,9.0,8.0,9.0,20.0,6.0,16.0,11.0,31.0,18.0,54.0,6.0,11.0,41.0,19.0,18.0,10.0,174.0,25.0,27.0,17.0,13.0,49.0,35.0,48.0,13.0,6.0,22.0,8.0
2016-10-20,44.40842112528345,41.996998531746144,100.0,2.0,21.0,10.0,11.0,1.0,152.0,144.0,62.0,207.0,18.0,47.0,4.0,3.0,12.0,19.0,149.0,203.0,30.0,44.0,5.0,15.0,5.0,9.0,4.0,15.0,10.0,28.0,20.0,38.0,5.0,20.0,21.0,15.0,25.0,17.0,127.0,18.0,42.0,9.0,19.0,36.0,39.0,24.0,8.0,3.0,17.0,7.0
2016-10-21,44.402297222222224,41.837085164399205,129.0,10.0,35.0,10.0,15.0,3.0,80.0,133.0,16.0,172.0,11.0,56.0,0.0,8.0,13.0,30.0,65.0,131.0,30.0,57.0,5.0,11.0,9.0,10.0,10.0,24.0,12.0,31.0,11.0,36.0,4.0,13.0,26.0,20.0,26.0,20.0,125.0,27.0,22.0,12.0,18.0,37.0,25.0,49.0,10.0,8.0,7.0,15.0
2016-10-22,44.4779645436508,41.80736898715053,99.0,13.0,32.0,3.0,14.0,1.0,72.0,162.0,29.0,154.0,13.0,59.0,2.0,7.0,7.0,18.0,70.0,135.0,42.0,62.0,5.0,5.0,10.0,11.0,9.0,19.0,14.0,37.0,14.0,36.0,9.0,6.0,48.0,13.0,15.0,30.0,130.0,19.0,35.0,10.0,12.0,23.0,16.0,30.0,9.0,10.0,9.0,4.0
2016-10-23,44.50250964569161,41.81448439531379,123.0,10.0,41.0,4.0,33.0,7.0,64.0,147.0,21.0,133.0,11.0,48.0,0.0,4.0,8.0,19.0,41.0,110.0,16.0,53.0,3.0,6.0,8.0,11.0,0.0,12.0,9.0,37.0,14.0,38.0,10.0,10.0,42.0,26.0,22.0,15.0,142.0,24.0,30.0,13.0,13.0,25.0,28.0,38.0,12.0,7.0,7.0,8.0
2016-10-24,44.54675429421769,41.97980537037048,135.0,9.0,41.0,5.0,16.0,4.0,63.0,120.0,30.0,149.0,11.0,57.0,1.0,7.0,14.0,18.0,64.0,117.0,29.0,54.0,8.0,6.0,14.0,15.0,4.0,17.0,9.0,29.0,24.0,30.0,5.0,8.0,34.0,16.0,16.0,19.0,128.0,11.0,32.0,7.0,14.0,28.0,22.0,33.0,7.0,8.0,12.0,8.0
2016-10-25,44.60023640306123,42.220613873771846,140.0,10.0,47.0,28.0,12.0,1.0,73.0,184.0,19.0,170.0,12.0,37.0,0.0,6.0,13.0,31.0,51.0,149.0,29.0,89.0,11.0,23.0,8.0,11.0,6.0,8.0,8.0,33.0,13.0,37.0,2.0,12.0,20.0,17.0,15.0,15.0,139.0,38.0,20.0,17.0,17.0,34.0,25.0,50.0,7.0,3.0,8.0,5.0
2016-10-26,44.79862361394559,42.398053431594974,131.0,12.0,44.0,4.0,33.0,3.0,85.0,145.0,43.0,154.0,14.0,49.0,2.0,2.0,15.0,35.0,53.0,124.0,32.0,71.0,11.0,34.0,13.0,16.0,11.0,10.0,9.0,34.0,9.0,46.0,3.0,9.0,31.0,16.0,19.0,8.0,167.0,33.0,43.0,18.0,14.0,32.0,31.0,46.0,13.0,7.0,11.0,4.0
2016-10-27,44.44488352551021,42.540098098261645,132.0,19.0,37.0,5.0,16.0,1.0,72.0,154.0,31.0,150.0,17.0,45.0,6.0,4.0,6.0,21.0,59.0,123.0,29.0,75.0,11.0,18.0,9.0,11.0,7.0,17.0,15.0,31.0,17.0,38.0,5.0,16.0,33.0,16.0,25.0,15.0,146.0,31.0,31.0,12.0,17.0,26.0,29.0,41.0,11.0,7.0,20.0,8.0
2016-10-28,44.0875709659864,42.8187859554045,117.0,8.0,35.0,1.0,11.0,1.0,54.0,115.0,39.0,130.0,28.0,46.0,1.0,2.0,6.0,11.0,73.0,80.0,27.0,45.0,4.0,9.0,26.0,16.0,12.0,13.0,21.0,21.0,16.0,19.0,12.0,5.0,25.0,16.0,14.0,19.0,133.0,21.0,30.0,9.0,22.0,24.0,46.0,51.0,17.0,8.0,12.0,3.0
2016-10-29,43.810134537414974,42.750590585034125,111.0,14.0,45.0,8.0,15.0,5.0,46.0,161.0,49.0,219.0,32.0,88.0,5.0,3.0,9.0,22.0,51.0,113.0,19.0,47.0,3.0,8.0,9.0,13.0,3.0,20.0,10.0,19.0,14.0,34.0,5.0,8.0,25.0,18.0,13.0,13.0,125.0,22.0,20.0,16.0,15.0,29.0,34.0,53.0,6.0,12.0,8.0,4.0
