date,adjusted_approve,adjusted_disapprove,Music_LeftTroll,Music_RightTroll,Movies_LeftTroll,Movies_RightTroll,Sport_LeftTroll,Sport_RightTroll,Trump_LeftTroll,Trump_RightTroll,Hillary_LeftTroll,Hillary_RightTroll,Hacking_LeftTroll,Hacking_RightTroll,Sanders_LeftTroll,Sanders_RightTroll,Obama_LeftTroll,Obama_RightTroll,Voter_LeftTroll,Voter_RightTroll,Healthcare_LeftTroll,Healthcare_RightTroll,Gouvernment_LeftTroll,Gouvernment_RightTroll,Religion_LeftTroll,Religion_RightTroll,Conservative_LeftTroll,Conservative_RightTroll,Liberal_LeftTroll,Liberal_RightTroll,Gun_LeftTroll,Gun_RightTroll,Terrorism_LeftTroll,Terrorism_RightTroll,Fear_LeftTroll,Fear_RightTroll,BlackLivesMatter_LeftTroll,BlackLivesMatter_RightTroll,MeToo_LeftTroll,MeToo_RightTroll,FakeNews_LeftTroll,FakeNews_RightTroll,News_LeftTroll,News_RightTroll,Scandal_LeftTroll,Scandal_RightTroll,Economy_LeftTroll,Economy_RightTroll
2017-10-06,38.186652044217716,56.08250651133789,0.0,25.0,0.0,0.0,0.0,48.0,0.0,154.0,0.0,56.0,0.0,25.0,0.0,48.0,0.0,24.0,0.0,24.0,0.0,1.0,0.0,24.0,0.0,48.0,0.0,96.0,0.0,145.0,0.0,144.0,0.0,48.0,0.0,24.0,0.0,40.0,0.0,40.0,0.0,49.0,0.0,251.0,0.0,17.0,0.0,40.0
2017-10-07,38.14460461564629,55.940679225623605,0.0,0.0,0.0,1.0,0.0,48.0,0.0,386.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,24.0,0.0,48.0,0.0,24.0,0.0,72.0,0.0,144.0,0.0,1.0,0.0,217.0,0.0,48.0,0.0,97.0,0.0,121.0,0.0,120.0,0.0,192.0,0.0,0.0,0.0,0.0
2017-10-08,37.97813109523812,56.026214072562375,0.0,0.0,0.0,24.0,0.0,49.0,0.0,148.0,0.0,25.0,0.0,24.0,0.0,0.0,0.0,48.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,50.0,0.0,172.0,0.0,0.0,0.0,26.0,0.0,48.0,0.0,122.0,0.0,195.0,0.0,24.0,0.0,264.0,0.0,24.0,0.0,24.0
2017-10-09,37.89649864625853,56.050704072562375,0.0,0.0,0.0,0.0,0.0,48.0,0.0,252.0,0.0,52.0,0.0,23.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,24.0,0.0,48.0,0.0,1.0,0.0,173.0,0.0,101.0,0.0,120.0,0.0,84.0,0.0,24.0,0.0,188.0,0.0,190.0,0.0,13.0,0.0,180.0,0.0,0.0,0.0,2.0
2017-10-10,37.96979392764381,55.887000739229045,0.0,24.0,1.0,0.0,0.0,24.0,2.0,188.0,0.0,95.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,122.0,0.0,48.0,0.0,24.0,0.0,98.0,0.0,0.0,0.0,261.0,3.0,161.0,0.0,85.0,0.0,184.0,0.0,0.0,0.0,0.0
2017-10-11,38.02081433580708,55.791082575963735,5.0,52.0,0.0,48.0,0.0,24.0,14.0,364.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,1.0,0.0,73.0,0.0,50.0,0.0,24.0,0.0,24.0,2.0,48.0,2.0,195.0,1.0,320.0,0.0,24.0,0.0,337.0,0.0,0.0,1.0,0.0
2017-10-12,37.90485993731084,55.879838937701415,0.0,74.0,0.0,1.0,0.0,0.0,5.0,228.0,0.0,123.0,0.0,2.0,0.0,0.0,0.0,73.0,1.0,24.0,0.0,25.0,0.0,74.0,0.0,1.0,0.0,97.0,0.0,124.0,0.0,48.0,0.0,72.0,0.0,3.0,1.0,149.0,2.0,364.0,0.0,29.0,0.0,244.0,0.0,72.0,0.0,1.0
2017-10-13,37.9220025087394,55.999838651987126,1.0,48.0,1.0,24.0,0.0,24.0,5.0,243.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,25.0,1.0,49.0,0.0,0.0,0.0,75.0,0.0,74.0,0.0,0.0,0.0,72.0,0.0,25.0,0.0,73.0,2.0,269.0,0.0,49.0,1.0,265.0,0.0,1.0,0.0,50.0
2017-10-14,38.01084303935164,56.22990373361978,0.0,25.0,0.0,24.0,0.0,0.0,3.0,377.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,73.0,1.0,49.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,48.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2.0,192.0,0.0,73.0,0.0,97.0,0.0,0.0,0.0,49.0
2017-10-15,38.0805084553642,56.159315397670014,0.0,2.0,0.0,0.0,0.0,72.0,3.0,199.0,0.0,147.0,0.0,72.0,0.0,0.0,0.0,25.0,0.0,49.0,0.0,0.0,0.0,25.0,0.0,24.0,0.0,73.0,0.0,96.0,0.0,24.0,0.0,48.0,0.0,24.0,2.0,54.0,5.0,267.0,0.0,25.0,0.0,313.0,0.0,0.0,0.0,48.0
2017-10-16,37.904998251282564,56.35727458134348,1.0,1.0,0.0,0.0,1.0,49.0,4.0,247.0,1.0,197.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,25.0,1.0,48.0,0.0,3.0,2.0,29.0,0.0,5.0,0.0,0.0,2.0,26.0,0.0,0.0,3.0,222.0,1.0,174.0,0.0,25.0,0.0,193.0,0.0,0.0,0.0,24.0
2017-10-17,37.55389695258127,56.74520393199283,0.0,0.0,2.0,72.0,1.0,24.0,6.0,269.0,0.0,122.0,0.0,1.0,0.0,0.0,1.0,50.0,0.0,24.0,0.0,2.0,1.0,48.0,1.0,0.0,0.0,97.0,1.0,96.0,0.0,0.0,0.0,98.0,0.0,49.0,1.0,99.0,0.0,241.0,0.0,24.0,0.0,291.0,0.0,0.0,0.0,0.0
2017-10-18,37.403713211084664,56.89398606351211,0.0,24.0,0.0,0.0,0.0,24.0,0.0,267.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,24.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,97.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,193.0,0.0,193.0,0.0,24.0,0.0,336.0,0.0,72.0,0.0,0.0
2017-10-19,37.35205118100948,56.97889477121887,0.0,1.0,0.0,0.0,0.0,0.0,13.0,340.0,0.0,48.0,0.0,24.0,0.0,24.0,0.0,97.0,0.0,24.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,72.0,1.0,72.0,0.0,0.0,1.0,96.0,0.0,24.0,2.0,96.0,0.0,96.0,0.0,96.0,0.0,120.0,0.0,72.0,0.0,48.0
2017-10-20,37.094908323866626,57.05032362836173,1.0,0.0,0.0,24.0,0.0,0.0,8.0,481.0,0.0,120.0,0.0,0.0,3.0,23.0,0.0,239.0,0.0,24.0,0.0,25.0,0.0,49.0,0.0,24.0,0.0,48.0,0.0,169.0,0.0,24.0,0.0,24.0,0.0,48.0,2.0,73.0,2.0,73.0,2.0,96.0,3.0,311.0,0.0,47.0,1.0,25.0
2017-10-21,36.78240093611153,57.182085832443356,0.0,24.0,0.0,23.0,0.0,25.0,3.0,360.0,0.0,48.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,23.0,0.0,48.0,0.0,121.0,0.0,0.0,0.0,48.0,0.0,47.0,0.0,99.0,0.0,52.0,0.0,49.0,1.0,335.0,0.0,1.0,0.0,24.0
2017-10-22,36.67190654050713,57.32396241669244,0.0,0.0,0.0,0.0,0.0,0.0,3.0,285.0,0.0,69.0,0.0,23.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,47.0,0.0,46.0,1.0,71.0,0.0,46.0,0.0,116.0,0.0,231.0,1.0,46.0,0.0,24.0
2017-10-23,36.77960420490623,57.26283647564935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
2017-10-24,36.98979101587304,57.02622950595238,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
2017-10-25,36.9742430793651,56.95811506150794,0.0,0.0,0.0,1.0,0.0,0.0,9.0,8.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
2017-10-26,37.01836504365081,56.9087230079365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-27,37.17854777380954,56.9144745,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-28,37.144262059523825,57.174474499999995,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
2017-10-29,37.25084898260074,57.18329703663004,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-10-30,37.27784519575267,57.26891256950985,0.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2017-10-31,37.256257894165365,57.42446812506541,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,18.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0
2017-11-01,37.360058687816164,57.15308018855747,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,9.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-11-02,37.360837395799365,57.101658045700326,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-03,37.2520832370692,57.07019226792255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-04,37.406368665640635,56.64447826792256,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-05,37.40611659970658,56.50480227891156,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,4.0,0.0,5.0,5.0,4.0,6.0,8.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-06,37.41301235480861,56.37301066666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-07,37.430221027247285,56.228917275613284,0.0,0.0,0.0,3.0,0.0,1.0,0.0,68.0,0.0,22.0,0.0,12.0,0.0,0.0,0.0,7.0,0.0,44.0,0.0,1.0,1.0,23.0,0.0,6.0,0.0,22.0,0.0,27.0,3.0,20.0,3.0,28.0,0.0,22.0,0.0,15.0,0.0,7.0,0.0,31.0,1.0,41.0,0.0,8.0,0.0,9.0
2017-11-08,37.66685578915205,56.30473902164503,0.0,2.0,0.0,2.0,0.0,1.0,6.0,108.0,1.0,26.0,0.0,5.0,0.0,1.0,0.0,7.0,0.0,52.0,0.0,6.0,1.0,29.0,0.0,7.0,0.0,14.0,1.0,59.0,0.0,3.0,0.0,13.0,0.0,33.0,1.0,17.0,3.0,11.0,0.0,15.0,0.0,21.0,0.0,5.0,0.0,12.0
2017-11-09,37.80309266790355,56.15571718491033,0.0,12.0,0.0,11.0,0.0,3.0,4.0,155.0,0.0,32.0,0.0,7.0,0.0,1.0,0.0,16.0,0.0,16.0,0.0,9.0,3.0,31.0,1.0,7.0,0.0,20.0,3.0,37.0,0.0,7.0,1.0,15.0,0.0,12.0,0.0,13.0,3.0,16.0,0.0,39.0,0.0,45.0,0.0,11.0,0.0,20.0
2017-11-10,38.08880723933212,55.98428861348175,1.0,16.0,0.0,19.0,0.0,3.0,7.0,196.0,0.0,43.0,0.0,22.0,0.0,0.0,0.0,18.0,1.0,22.0,0.0,10.0,0.0,76.0,1.0,8.0,1.0,64.0,3.0,85.0,0.0,15.0,0.0,25.0,0.0,24.0,0.0,23.0,7.0,52.0,1.0,65.0,2.0,98.0,0.0,17.0,0.0,19.0
2017-11-11,38.313967974026,55.92844428695114,0.0,36.0,0.0,19.0,0.0,1.0,0.0,159.0,0.0,56.0,0.0,33.0,0.0,5.0,0.0,16.0,0.0,27.0,0.0,7.0,0.0,49.0,0.0,18.0,0.0,127.0,0.0,67.0,0.0,2.0,0.0,29.0,0.0,37.0,0.0,24.0,0.0,76.0,0.0,69.0,0.0,92.0,0.0,19.0,0.0,15.0
2017-11-12,38.332539402597426,55.85987314409399,0.0,22.0,0.0,5.0,0.0,1.0,3.0,117.0,0.0,32.0,0.0,15.0,0.0,3.0,0.0,12.0,0.0,17.0,0.0,6.0,0.0,25.0,0.0,8.0,0.0,43.0,0.0,54.0,0.0,5.0,0.0,21.0,1.0,32.0,0.0,27.0,0.0,30.0,0.0,39.0,0.0,68.0,0.0,17.0,0.0,10.0
2017-11-13,38.432539402597435,55.799873144093986,1.0,14.0,0.0,9.0,0.0,4.0,10.0,178.0,0.0,49.0,5.0,17.0,0.0,3.0,0.0,23.0,0.0,19.0,1.0,5.0,0.0,57.0,2.0,26.0,0.0,79.0,0.0,110.0,0.0,20.0,1.0,36.0,1.0,24.0,2.0,67.0,2.0,42.0,2.0,75.0,1.0,97.0,0.0,16.0,1.0,13.0
2017-11-14,38.41533088888891,55.741426852607695,0.0,13.0,0.0,7.0,0.0,10.0,1.0,134.0,0.0,79.0,1.0,31.0,0.0,1.0,0.0,11.0,2.0,17.0,0.0,2.0,1.0,43.0,0.0,12.0,0.0,29.0,3.0,63.0,3.0,15.0,3.0,29.0,0.0,25.0,1.0,28.0,1.0,22.0,0.0,43.0,0.0,47.0,0.0,18.0,0.0,13.0
2017-11-15,38.276977238095256,55.780978281179124,0.0,21.0,0.0,9.0,0.0,24.0,3.0,281.0,0.0,55.0,0.0,18.0,0.0,4.0,0.0,32.0,1.0,20.0,1.0,9.0,1.0,50.0,2.0,13.0,0.0,39.0,2.0,85.0,0.0,1.0,0.0,33.0,0.0,36.0,0.0,39.0,0.0,51.0,1.0,73.0,1.0,96.0,0.0,20.0,0.0,19.0
2017-11-16,38.23112631045148,55.88683453349824,0.0,15.0,0.0,10.0,0.0,14.0,16.0,168.0,0.0,34.0,0.0,14.0,1.0,2.0,2.0,16.0,2.0,23.0,2.0,8.0,2.0,76.0,0.0,5.0,0.0,16.0,4.0,79.0,0.0,6.0,1.0,16.0,3.0,14.0,2.0,26.0,3.0,80.0,0.0,41.0,1.0,80.0,1.0,12.0,0.0,10.0
2017-11-17,38.109397371675975,56.0306223294166,2.0,21.0,0.0,5.0,0.0,7.0,7.0,86.0,0.0,36.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,18.0,0.0,6.0,1.0,47.0,3.0,12.0,0.0,10.0,0.0,53.0,1.0,4.0,0.0,16.0,4.0,9.0,1.0,11.0,4.0,59.0,0.0,32.0,0.0,54.0,0.0,11.0,0.0,12.0
2017-11-18,37.90709406555352,56.063609227375785,1.0,10.0,1.0,4.0,0.0,19.0,9.0,176.0,1.0,80.0,0.0,15.0,0.0,4.0,1.0,26.0,2.0,35.0,4.0,7.0,0.0,73.0,0.0,17.0,0.0,34.0,3.0,114.0,0.0,1.0,0.0,28.0,0.0,28.0,3.0,39.0,4.0,96.0,0.0,36.0,0.0,71.0,1.0,26.0,0.0,18.0
2017-11-19,37.98269766079162,56.041042632137696,1.0,9.0,0.0,4.0,2.0,13.0,11.0,148.0,0.0,72.0,0.0,12.0,0.0,1.0,2.0,19.0,0.0,16.0,0.0,6.0,1.0,31.0,0.0,12.0,0.0,27.0,2.0,52.0,0.0,0.0,0.0,15.0,2.0,14.0,3.0,23.0,2.0,33.0,0.0,24.0,0.0,47.0,1.0,15.0,0.0,17.0
2017-11-20,37.84103423222019,56.05207677499484,0.0,13.0,1.0,2.0,2.0,11.0,15.0,153.0,0.0,43.0,0.0,18.0,1.0,7.0,1.0,14.0,0.0,30.0,1.0,1.0,1.0,30.0,0.0,7.0,1.0,41.0,3.0,59.0,0.0,6.0,1.0,16.0,2.0,13.0,7.0,36.0,5.0,41.0,0.0,28.0,0.0,45.0,0.0,10.0,0.0,18.0
2017-11-21,38.089871692537656,55.83300248928055,1.0,17.0,0.0,4.0,3.0,14.0,17.0,237.0,1.0,37.0,1.0,22.0,0.0,3.0,1.0,17.0,1.0,13.0,1.0,8.0,3.0,36.0,0.0,3.0,0.0,33.0,1.0,64.0,0.0,1.0,2.0,24.0,0.0,18.0,4.0,16.0,4.0,72.0,0.0,53.0,1.0,103.0,0.0,16.0,2.0,32.0
2017-11-22,38.02494983312722,55.88385956411049,1.0,7.0,1.0,5.0,0.0,3.0,5.0,121.0,1.0,23.0,0.0,5.0,0.0,0.0,0.0,10.0,1.0,10.0,0.0,1.0,0.0,23.0,1.0,6.0,0.0,17.0,2.0,26.0,1.0,4.0,1.0,10.0,0.0,13.0,6.0,14.0,4.0,50.0,1.0,17.0,1.0,31.0,2.0,17.0,2.0,15.0
2017-11-23,37.844787138322026,56.07951550566893,0.0,9.0,0.0,3.0,0.0,2.0,5.0,109.0,0.0,26.0,0.0,6.0,0.0,0.0,3.0,8.0,2.0,9.0,0.0,1.0,0.0,12.0,0.0,4.0,0.0,10.0,0.0,27.0,0.0,3.0,0.0,5.0,0.0,2.0,2.0,14.0,0.0,21.0,0.0,21.0,0.0,27.0,0.0,1.0,0.0,6.0
2017-11-24,37.97508721995467,55.872870852607704,0.0,4.0,0.0,0.0,1.0,0.0,3.0,29.0,0.0,13.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,5.0,1.0,7.0,0.0,0.0,3.0,15.0,0.0,3.0,0.0,8.0,0.0,5.0,3.0,4.0,2.0,10.0,0.0,2.0,0.0,5.0
2017-11-25,38.16651579138324,55.64144228117913,0.0,15.0,0.0,7.0,0.0,2.0,6.0,101.0,0.0,36.0,0.0,16.0,0.0,4.0,2.0,27.0,0.0,12.0,1.0,7.0,0.0,18.0,0.0,13.0,0.0,17.0,1.0,48.0,0.0,6.0,1.0,17.0,1.0,8.0,3.0,18.0,0.0,15.0,3.0,29.0,2.0,32.0,0.0,22.0,0.0,8.0
2017-11-26,38.180912196145144,55.628294447845796,0.0,10.0,0.0,5.0,0.0,2.0,12.0,152.0,0.0,39.0,0.0,10.0,0.0,3.0,2.0,10.0,4.0,11.0,1.0,9.0,3.0,10.0,0.0,4.0,1.0,21.0,2.0,35.0,0.0,2.0,0.0,24.0,2.0,8.0,1.0,17.0,2.0,28.0,2.0,30.0,3.0,37.0,1.0,7.0,0.0,7.0
2017-11-27,38.21139016439911,55.64163082879817,1.0,7.0,0.0,2.0,2.0,6.0,15.0,54.0,0.0,15.0,0.0,1.0,3.0,0.0,1.0,5.0,0.0,2.0,0.0,1.0,4.0,13.0,0.0,1.0,7.0,5.0,0.0,28.0,0.0,0.0,2.0,9.0,2.0,2.0,7.0,14.0,2.0,30.0,3.0,11.0,2.0,20.0,0.0,4.0,0.0,8.0
2017-11-28,37.90318746598642,55.98610193990929,2.0,9.0,0.0,3.0,0.0,5.0,6.0,140.0,0.0,35.0,0.0,15.0,0.0,1.0,0.0,18.0,0.0,14.0,1.0,10.0,1.0,28.0,0.0,2.0,0.0,23.0,1.0,43.0,0.0,4.0,0.0,17.0,3.0,27.0,2.0,12.0,0.0,27.0,1.0,31.0,2.0,52.0,0.0,4.0,0.0,12.0
2017-11-29,37.64060821428574,56.281413317460306,2.0,6.0,0.0,3.0,0.0,5.0,16.0,168.0,0.0,17.0,1.0,10.0,1.0,4.0,3.0,11.0,2.0,241.0,1.0,7.0,2.0,256.0,2.0,20.0,1.0,20.0,0.0,47.0,1.0,3.0,1.0,12.0,2.0,24.0,6.0,13.0,2.0,34.0,3.0,55.0,3.0,75.0,0.0,11.0,0.0,24.0
2017-11-30,37.45808428571432,56.410422603174595,0.0,12.0,1.0,5.0,0.0,2.0,11.0,172.0,1.0,15.0,0.0,11.0,0.0,0.0,3.0,10.0,2.0,21.0,3.0,8.0,3.0,29.0,4.0,19.0,0.0,18.0,2.0,50.0,0.0,0.0,3.0,16.0,2.0,17.0,4.0,18.0,7.0,40.0,4.0,392.0,6.0,410.0,4.0,8.0,2.0,30.0
2017-12-01,37.510337061224526,56.50012480725623,2.0,5.0,1.0,3.0,0.0,3.0,20.0,185.0,1.0,15.0,0.0,14.0,1.0,0.0,4.0,15.0,0.0,33.0,1.0,4.0,3.0,30.0,1.0,14.0,5.0,112.0,2.0,70.0,1.0,17.0,2.0,25.0,1.0,27.0,4.0,24.0,2.0,16.0,0.0,24.0,0.0,60.0,0.0,9.0,3.0,17.0
2017-12-02,37.34462248979595,56.877267664399085,0.0,17.0,0.0,11.0,0.0,6.0,10.0,297.0,0.0,64.0,0.0,29.0,0.0,5.0,0.0,69.0,0.0,55.0,2.0,22.0,1.0,90.0,0.0,10.0,0.0,77.0,1.0,135.0,0.0,12.0,0.0,32.0,0.0,78.0,3.0,37.0,2.0,41.0,0.0,225.0,1.0,336.0,0.0,32.0,1.0,48.0
2017-12-03,37.22104298979595,56.96678859297052,0.0,2.0,0.0,2.0,0.0,2.0,9.0,124.0,0.0,53.0,0.0,24.0,0.0,2.0,3.0,15.0,1.0,21.0,1.0,2.0,0.0,34.0,0.0,7.0,0.0,30.0,0.0,51.0,2.0,5.0,2.0,23.0,1.0,22.0,3.0,14.0,0.0,12.0,0.0,171.0,1.0,200.0,2.0,16.0,2.0,24.0
2017-12-04,37.25365702154198,57.078132497732426,0.0,10.0,0.0,6.0,1.0,6.0,12.0,201.0,0.0,254.0,0.0,26.0,0.0,3.0,2.0,56.0,1.0,36.0,1.0,10.0,1.0,49.0,2.0,15.0,0.0,31.0,0.0,63.0,1.0,8.0,3.0,29.0,1.0,31.0,6.0,31.0,6.0,36.0,1.0,60.0,2.0,107.0,0.0,16.0,1.0,17.0
2017-12-05,37.098691942176906,57.23423391187384,1.0,10.0,0.0,10.0,3.0,6.0,18.0,207.0,0.0,54.0,0.0,28.0,0.0,2.0,1.0,35.0,1.0,25.0,0.0,2.0,1.0,29.0,2.0,30.0,1.0,20.0,3.0,75.0,1.0,6.0,3.0,32.0,4.0,31.0,7.0,26.0,10.0,28.0,1.0,59.0,1.0,111.0,0.0,14.0,1.0,21.0
2017-12-06,37.23412956122452,57.132509903937326,1.0,6.0,0.0,2.0,2.0,0.0,25.0,179.0,3.0,49.0,1.0,25.0,0.0,3.0,0.0,26.0,2.0,19.0,0.0,5.0,1.0,65.0,3.0,25.0,0.0,25.0,2.0,73.0,0.0,12.0,1.0,31.0,5.0,22.0,3.0,22.0,4.0,48.0,0.0,36.0,1.0,56.0,0.0,12.0,0.0,5.0
2017-12-07,37.195090275510246,57.211637165842085,1.0,18.0,1.0,10.0,1.0,12.0,17.0,327.0,0.0,74.0,0.0,29.0,2.0,5.0,0.0,38.0,0.0,47.0,0.0,18.0,5.0,83.0,1.0,42.0,0.0,46.0,6.0,112.0,1.0,32.0,2.0,58.0,1.0,28.0,3.0,42.0,8.0,67.0,0.0,54.0,0.0,103.0,0.0,25.0,0.0,33.0
2017-12-08,36.937651023809565,57.413983152236646,1.0,8.0,1.0,7.0,1.0,10.0,24.0,239.0,0.0,57.0,0.0,27.0,0.0,4.0,3.0,57.0,2.0,30.0,0.0,5.0,6.0,48.0,0.0,18.0,0.0,41.0,3.0,93.0,0.0,11.0,3.0,29.0,1.0,20.0,2.0,20.0,5.0,33.0,0.0,45.0,2.0,83.0,0.0,20.0,0.0,29.0
2017-12-09,36.68336530952384,57.608269152236645,0.0,11.0,2.0,7.0,1.0,8.0,35.0,276.0,0.0,49.0,3.0,40.0,0.0,4.0,2.0,32.0,5.0,30.0,0.0,7.0,3.0,52.0,1.0,15.0,1.0,29.0,0.0,58.0,0.0,5.0,3.0,27.0,3.0,29.0,9.0,28.0,0.0,35.0,2.0,102.0,10.0,144.0,0.0,7.0,0.0,37.0
